Time [s],Channel 0,Channel 1
0.040423634,1,1
0.040423876,1,0
0.040429114,0,0
0.040435394,1,0
0.040435398,1,1
0.040435702,1,0
0.040440874,0,0
0.040447128,0,1
0.040447154,1,1
0.040447432,1,0
0.040452634,0,0
0.040458914,1,1
0.040459218,1,0
0.040464394,0,0
0.040470674,1,0
0.040470704,1,1
0.040471008,1,0
0.040476154,0,0
0.040482434,1,0
0.040482444,1,1
0.040482748,1,0
0.040487914,0,0
0.040494196,1,0
0.040494410,1,1
0.040494714,1,0
0.040499676,0,0
0.040505934,0,1
0.040505956,1,1
0.040506238,1,0
0.040511436,0,0
0.040517716,1,0
0.040517804,1,1
0.040518108,1,0
0.040523196,0,0
0.040529456,0,1
0.040529476,1,1
0.040529758,1,0
0.040534956,0,0
0.040541236,1,0
0.040541244,1,1
0.040541550,1,0
0.040546716,0,0
0.040552996,1,0
0.040553010,1,1
0.040553314,1,0
0.040558476,0,0
0.040564756,0,1
0.040564758,1,1
0.040565060,1,0
0.040570236,0,0
0.040576516,0,1
0.040576518,1,1
0.040576820,1,0
0.040581998,0,0
0.040588278,1,0
0.040588296,1,1
0.040588600,1,0
0.040593758,0,0
0.040600038,1,0
0.040600248,1,1
0.040600550,1,0
0.040605518,0,0
0.040611778,0,1
0.040611798,1,1
0.040612082,1,0
0.040617278,0,0
0.040623558,1,0
0.040623622,1,1
0.040623926,1,0
0.040629038,0,0
0.040635318,0,1
0.040635320,1,1
0.040635622,1,0
0.040640798,0,0
0.040647080,1,0
0.040647108,1,1
0.040647412,1,0
0.040652558,0,0
0.040658840,1,1
